name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cunningham,00-0031462,no,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,4,0,0,0,29,,,,,,,
J.Hosley,00-0029267,no,NYG,CB,7,0,1,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bromley,00-0031403,no,NYG,DT,10,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Ward,00-0031682,no,ATL,RB,,,,,,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,60,0,8,0,0,0,65,21,14,8,1,0,0,74
P.DiMarco,00-0028581,no,ATL,FB,0,0,0,0,1,,,,,,,,,,,,,,,19,19,0,1,0,,,,,,,,,,,,,,,,,,58,15,8,2,0,0,70,1,0,0,0,0,0,0
P.Soliai,00-0025495,no,ATL,DT,3,0,0,0,14,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bartu,00-0029770,no,ATL,OLB,2,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bradford,00-0028125,no,ATL,,1,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Stupar,00-0029629,no,ATL,OLB,3,0,0,1,15,0,0,0,1,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Therezie,00-0031680,no,ATL,FS,4,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Trufant,00-0030562,no,ATL,CB,5,0,0,1,17,0,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hopkins,00-0030098,no,WAS,K,,,,,,,,,,,17,16,332,48,21,0,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Ross,00-0030187,no,WAS,WR,,,,,,,,,,,,,,,,,,,,168,252,101,17,1,,,,,,,,,,,,,,,,,,79,0,4,0,0,0,86,,,,,,,
W.Compton,00-0029869,no,WAS,ILB,28,0,0,0,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Jarrett,00-0031952,no,WAS,SS,8,1,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Breeland,00-0031052,no,WAS,CB,17,2,2,0,38,0,0,0,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Jean Francois,00-0026502,no,WAS,DT,14,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Paea,00-0027991,no,WAS,DE,8,1,0,2.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mason,00-0031391,no,STL,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,6,0,0,0,37,44,50,0,0,0,0,129
C.Givens,00-0029614,no,STL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,14,13,1,0,0,175,2,18,0,0,0,0,18
E.Westbrooks,00-0030986,no,STL,DT,4,1,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Clausen,00-0027659,no,CHI,QB,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,40,23,1,0,0,0,184,,,,,,,,,,,,,,,,,,5,11,0,0,0,0,8
Z.Miller,00-0027125,no,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,112,13,3,0,0,212,,,,,,,
J.Bellamy,00-0029319,no,CHI,WR,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48,12,1,0,0,142,,,,,,,
C.Meredith,00-0031912,no,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,9,0,0,0,101,,,,,,,
W.Montgomery,00-0024448,yes,CHI,C,,,,,,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Long,00-0030441,yes,CHI,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mitchell,00-0031097,yes,CHI,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Houston,00-0027657,no,CHI,LB,2,0,0,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Dunn,00-0031127,no,CHI,DT,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Sutton,00-0031048,no,CHI,DE,4,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0030117,no,ARI,,,,,,,,,,,,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,3
J.Mauro,00-0030883,no,ARI,NT,1,0,0,1,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Stinson,00-0031265,no,ARI,DT,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Martin,00-0031050,no,ARI,LB,1,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Line,00-0029931,no,MIN,FB,,,,,,,,,,,,,,,,,,,,19,23,0,2,0,,,,,,,,,,,,,,,,,,59,0,3,0,0,0,59,4,4,2,2,0,0,4
S.Stephen,00-0031242,no,MIN,DT,1,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Trattou,00-0028495,yes,MIN,DE,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Exum,00-0031267,yes,MIN,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Floyd,00-0030574,no,MIN,DT,7,0,0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Burton,00-0031595,no,DET,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,9,4,2,0,0,0,0,2
T.Lewis,00-0029217,no,DET,OLB,3,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Abdul-Quddus,00-0028564,no,DET,SS,8,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,0,0,0,0,30
C.Spiller,00-0027861,no,NO,RB,,,,,,0,1,1,1,0,,,,,,,,,,19,22,0,3,0,,,,,,,,,,,,,,,,,,161,89,26,2,0,0,208,30,68,0,0,0,0,110
J.Hill,00-0030216,no,NO,TE,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,13,10,2,0,0,87,,,,,,,
K.Edebali,00-0031255,no,NO,OLB,1,0,0,3,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Phillips,00-0026171,no,NO,,4,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hicks,00-0029657,no,NO,DE,7,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Wilson,00-0027879,no,NO,DB,0,0,1,0,11,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Murphy,00-0027089,no,TB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,0,10,0,0,0,198,,,,,,,
T.McDaniel,00-0024102,no,TB,DT,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Tandy,00-0029422,no,TB,FS,3,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Todman,00-0028121,no,PIT,RB,,,,,,,,,,,,,,,,,,,,22,22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,0,0,0,22
M.Vick,00-0020245,no,PIT,QB,,,,,,0,1,2,1,0,,,,,,,,,,,,,,,66,40,1,2,0,0,371,,,,,,,,,,,,,,,,,,20,44,0,0,0,0,99
S.Spence,00-0029594,no,PIT,ILB,7,0,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Moats,00-0027777,no,PIT,OLB,8,0,0,2.0,12,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Cockrell,00-0031016,no,PIT,DB,3,0,2,0,24,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Boykin,00-0029416,no,PIT,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Davis,00-0032063,no,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,5,0,0,0,23,25,14,0,0,0,0,24
B.Miller,00-0028149,no,SF,FB,,,,,,,,,,,,,,,,,,,,3,3,0,1,0,,,,,,,,,,,,,,,,,,78,0,6,0,0,0,119,2,3,0,0,0,0,4
D.White,00-0031511,no,SF,WR,,,,,,0,0,1,0,0,,,,,,,,,,46,56,0,6,0,,,,,,,,,,,,,4,4,0,1,0,10,0,2,0,0,0,18,,,,,,,
B.Bell,00-0032062,no,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,3,0,0,0,17,,,,,,,
Q.Patton,00-0030450,no,SF,WR,,,,,,,,,,,,,,,,,,,,31,31,0,1,0,,,,,,,,,,,,,,,,,,172,21,19,1,0,0,249,,,,,,,
T.Jerod-Eddie,00-0029165,no,SF,DE,1,0,0,0,6,,,,,,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Holmes,00-0028263,no,OAK,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,86,7,4,0,0,141,,,,,,,
S.McGee,00-0030515,no,OAK,DT,6,0,0,0,9,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wilson,00-0027822,no,OAK,DT,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Thorpe,00-0029329,no,OAK,CB,3,0,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Autry,00-0031254,no,OAK,DE,1,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Heeney,00-0032201,no,OAK,ILB,2,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mays,00-0027887,no,OAK,SS,5,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Taliaferro,00-0031066,no,BAL,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,5,0,0,0,29,13,13,7,1,0,0,47
Z.Smith,00-0031576,no,BAL,LB,5,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lee,00-0031431,no,JAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,4,0,0,0,48,2,15,0,0,0,0,15
N.Marshall,00-0031733,no,JAC,CB,,,,,,1,0,2,1,0,,,,,,,,,,48,52,0,5,0,,,,,,,,,,,,,20,30,0,5,0,,,,,,,,,,,,,,
J.Sample,00-0032108,no,JAC,SS,5,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Thompson,00-0028846,no,JAC,DB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Evans,00-0030557,no,JAC,FS,8,1,0,0,23,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Stoneburner,00-0030272,no,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,5,2,0,0,47,,,,,,,
D.Parker,00-0031547,no,MIA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,4,0,0,0,49,,,,,,,
J.Fox,00-0027728,no,MIA,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mostert,00-0031687,no,MIA,RB,,,,,,,,,,,,,,,,,,,,140,145,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Paysinger,00-0028368,no,MIA,LB,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Vernon,00-0029693,no,MIA,DE,9,0,0,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hicks,00-0032129,no,PHI,OLB,7,1,2,1,42,0,0,0,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Weeden,00-0029677,no,DAL,QB,,,,,,,,,,,,,,,,,,,,,,,,,98,71,2,2,0,0,739,,,,,,,,,,,,,,,,,,9,23,0,0,0,0,30
D.Street,00-0031310,no,DAL,WR,,,,,,,,,,,,,,,,,,,,22,22,0,1,0,,,,,,,,,,,,,,,,,,85,25,5,1,0,0,85,,,,,,,
G.Swaim,00-0032141,no,DAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,
N.Hayden,00-0026321,no,DAL,DT,5,0,0,0,21,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Heath,00-0030196,no,DAL,SS,2,0,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pennel,00-0030757,no,GB,DE,5,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Mulumba,00-0030131,yes,GB,OLB,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Burnett,00-0027676,no,GB,SS,11,1,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0030576,no,GB,DE,1,0,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Perry,00-0029408,no,GB,OLB,9,1,0,3.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Willson,00-0030089,no,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,22,11,1,0,0,140,,,,,,,
K.Pierre-Louis,00-0031308,no,SEA,OLB,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Burley,00-0029942,no,SEA,DB,1,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Shead,00-0029191,no,SEA,SS,6,0,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mathis,00-0022059,no,IND,OLB,1,0,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Davis,00-0027001,no,IND,CB,6,0,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Price,00-0029825,yes,IND,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Winn,00-0029303,no,IND,DT,6,0,0,0,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Patterson,00-0031857,yes,IND,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Enunwa,00-0031023,no,NYJ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,10,0,0,0,116,,,,,,,
A.Cromartie,00-0024234,no,NYJ,CB,4,0,0,0,21,,,,,,,,,,,,,,,56,93,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Bowen,00-0023954,no,NYJ,DE,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Douzable,00-0025942,no,NYJ,DE,4,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Darkwa,00-0030860,no,NYG,RB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,45,15,1,0,0,109
T.Wade,00-0029314,no,NYG,DB,5,1,0,0,21,0,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moore,00-0030069,no,NYG,DE,3,1,0,3,9,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Blackmon,00-0024330,no,WAS,CB,7,2,0,0,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Gachkar,00-0028172,no,DAL,OLB,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Artis-Payne,00-0031599,no,CAR,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,0,0,0,0,31
B.Bersin,00-0029394,no,CAR,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,6,0,0,0,82,,,,,,,
J.Webb,00-0027796,yes,CAR,QB,,,,,,,,,,,,,,,,,,,,63,63,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,0,0,0,0,-1
S.Lotulelei,00-0030455,no,CAR,DT,7,1,0,1,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Boston,00-0031261,no,CAR,FS,2,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McCown,00-0022864,no,NO,QB,,,,,,,,,,,,,,,,,,,,,,,,,39,32,1,0,1,0,335,,,,,,,,,,,,,,,,,,,,,,,,
T.Barnes,00-0032032,no,NO,DE,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Stacy,00-0030536,no,NYJ,RB,0,0,0,0,1,,,,,,,,,,,,,,,95,114,0,10,0,,,,,,,,,,,,,,,,,,61,0,9,0,0,0,65,31,46,2,1,0,0,89
J.Cumberland,00-0027321,no,NYJ,TE,,,,,,,,,,,,,,,,,,,,34,34,0,2,0,,,,,,,,,,,,,,,,,,72,0,5,0,0,0,77,,,,,,,
D.Smith,00-0031934,no,NYJ,WR,,,,,,1,0,1,0,0,,,,,,,,,,21,21,0,1,0,,,,,,,,,,,,,,,,,,52,0,7,0,0,0,82,,,,,,,
K.Barner,00-0030465,no,PHI,RB,,,,,,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,0,0,0,37
E.Biggers,00-0026945,no,PHI,DB,4,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Goode,00-0029418,no,PHI,LB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Bair,00-0028311,no,PHI,DE,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Rowe,00-0031555,no,PHI,CB,1,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Clark,00-0025900,no,HOU,T,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Covington,00-0031619,no,HOU,DT,1,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Evans,00-0031408,no,TB,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,44,44,2,0,0,727,,,,,,,
B.Myers,00-0027135,no,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,12,0,0,0,127,,,,,,,
M.Jenkins,00-0026165,no,TB,CB,1,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Carter,00-0027978,no,TB,LB,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Thielen,00-0030035,no,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,9,0,0,0,116,1,14,0,0,0,0,14
T.Waynes,00-0031546,no,MIN,CB,2,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Clemens,00-0024264,no,SD,QB,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,1,0,0,63,,,,,,,,,,,,,,,,,,,,,,,,
D.Johnson,00-0026957,no,SD,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,2
J.Phillips,00-0027139,no,SD,TE,,,,,,,,,,,,,,,,,,,,5,5,0,1,0,,,,,,,,,,,,,,,,,,28,1,8,1,0,0,52,,,,,,,
S.Williams,00-0030283,no,SD,CB,1,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gurley,00-0032241,no,STL,RB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,16,0,0,0,132,155,262,95,6,1,0,775
L.Bell,00-0030496,no,PIT,RB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,24,0,0,0,136,113,148,13,3,0,0,556
V.Williams,00-0030434,no,PIT,ILB,6,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.White,00-0031062,no,NE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,8,0,0,0,58,8,16,0,0,0,0,20
J.Garoppolo,00-0031345,no,NE,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-3,0,0,0,0,-5
K.Martin,00-0029415,no,NE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,13,6,1,0,0,95,,,,,,,
D.Easley,00-0031425,no,NE,DT,5,0,0,0.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Slater,00-0026293,yes,NE,WR,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Richards,00-0031559,no,NE,SS,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Coleman,00-0031796,no,NE,CB,4,0,0,0,16,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gerhart,00-0027888,no,JAC,RB,,,,,,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,3,0,0,0,23,20,15,0,0,0,0,44
C.Harbor,00-0027725,no,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,6,9,1,0,0,91,,,,,,,
A.Jones,00-0029946,no,JAC,DT,9,1,0,2,6,0,0,0,1,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Levine,00-0027539,yes,BAL,CB,0,0,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,3
T.Jernigan,00-0031170,no,BAL,DE,9,0,0,2.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Melvin,00-0029901,no,BAL,CB,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brooks,00-0031338,yes,BAL,FS,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Thompson,00-0029684,no,CIN,DT,3,0,0,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
